"ORDESTOK,N,6,0","GRARARTI,C,10","CODIDEPO,C,2","ANTESTOK,N,12,2","ACTUSTOK,N,12,2","MINISTOK,N,12,2","MAXISTOK,N,12,2","PEDISTOK,N,12,2","INGRSTOK,N,12,2","EGRESTOK,N,12,2","AUXISTOK,N,8,2","UBICSTOK,C,5","CAPESTOK,N,12,2","CODIARTI,C,10","UBICSTO1,C,5","CODIPAPE,C,2","CODITIDE,C,1","VEPRSTOK,N,12,2","STOCKP,N,12,2"
23204,88164,03,0,0,0,0,0,0,0,0,,0,,,,,,
23205,88165,03,0,0,0,0,0,0,0,0,,0,,,,,,
23206,88166,03,0,0,0,0,0,0,0,0,,0,,,,,,
23207,88167,03,0,0,0,0,0,0,0,0,,0,,,,,,
23208,88170,03,0,0,0,0,0,0,0,0,,0,,,,,,
23209,88171,03,0,0,0,0,0,0,0,0,,0,,,,,,
23210,88172,03,0,0,0,0,0,0,0,0,,0,,,,,,
23211,88173,03,0,0,0,0,0,0,0,0,,0,,,,,,
23212,88174,03,0,0,0,0,0,0,0,0,,0,,,,,,
23213,88175,03,0,0,0,0,0,0,0,0,,0,,,,,,
23214,88176,03,0,0,0,0,0,0,0,0,,0,,,,,,
23215,88177,03,0,0,0,0,0,0,0,0,,0,,,,,,
23216,88178,03,0,0,0,0,0,0,0,0,,0,,,,,,
23217,88179,03,0,0,0,0,0,0,0,0,,0,,,,,,
23218,88180,03,0,0,0,0,0,0,0,0,,0,,,,,,
23219,88181,03,0,0,0,0,0,0,0,0,,0,,,,,,
23220,88182,03,0,0,0,0,0,0,0,0,,0,,,,,,
23221,88183,03,0,0,0,0,0,0,0,0,,0,,,,,,
23222,88184,03,0,0,0,0,0,0,0,0,,0,,,,,,
23223,88185,03,0,0,0,0,0,0,0,0,,0,,,,,,
23224,88186,03,0,0,0,0,0,0,0,0,,0,,,,,,
23225,88187,03,0,0,0,0,0,0,0,0,,0,,,,,,
23226,88188,03,0,0,0,0,0,0,0,0,,0,,,,,,
23227,88189,03,0,0,0,0,0,0,0,0,,0,,,,,,
23228,88190,03,0,0,0,0,0,0,0,0,,0,,,,,,
23229,88191,03,0,0,0,0,0,0,0,0,,0,,,,,,
23230,88192,03,0,0,0,0,0,0,0,0,,0,,,,,,
23231,88193,03,0,0,0,0,0,0,0,0,,0,,,,,,
23232,88194,03,0,0,0,0,0,0,0,0,,0,,,,,,
23233,88195,03,0,0,0,0,0,0,0,0,,0,,,,,,
23234,88196,03,0,0,0,0,0,0,0,0,,0,,,,,,
23235,88197,03,0,0,0,0,0,0,0,0,,0,,,,,,
23236,88198,03,0,0,0,0,0,0,0,0,,0,,,,,,
23237,88199,03,0,0,0,0,0,0,0,0,,0,,,,,,
23238,88201,03,0,0,0,0,0,0,0,0,,0,,,,,,
23239,88202,03,0,0,0,0,0,0,0,0,,0,,,,,,
23240,88203,03,0,0,0,0,0,0,0,0,,0,,,,,,
23241,88204,03,0,0,0,0,0,0,0,0,,0,,,,,,
23242,88205,03,0,0,0,0,0,0,0,0,,0,,,,,,
23243,88206,03,0,0,0,0,0,0,0,0,,0,,,,,,
23244,88207,03,0,0,0,0,0,0,0,0,,0,,,,,,
23245,88208,03,0,0,0,0,0,0,0,0,,0,,,,,,
23246,88211,03,0,0,0,0,0,0,0,0,,0,,,,,,
23247,88212,03,0,0,0,0,0,0,0,0,,0,,,,,,
23248,88213,03,0,0,0,0,0,0,0,0,,0,,,,,,
23249,88214,03,0,0,0,0,0,0,0,0,,0,,,,,,
23250,88215,03,0,0,0,0,0,0,0,0,,0,,,,,,
23251,88216,03,0,0,0,0,0,0,0,0,,0,,,,,,
23252,88217,03,0,0,0,0,0,0,0,0,,0,,,,,,
23253,88218,03,0,0,0,0,0,0,0,0,,0,,,,,,
23254,88221,03,0,0,0,0,0,0,0,0,,0,,,,,,
23255,88222,03,0,0,0,0,0,0,0,0,,0,,,,,,
23256,88223,03,0,0,0,0,0,0,0,0,,0,,,,,,
23257,88224,03,0,0,0,0,0,0,0,0,,0,,,,,,
23258,88225,03,0,0,0,0,0,0,0,0,,0,,,,,,
23259,88226,03,0,0,0,0,0,0,0,0,,0,,,,,,
23260,88227,03,0,0,0,0,0,0,0,0,,0,,,,,,
23261,88228,03,0,0,0,0,0,0,0,0,,0,,,,,,
23262,88231,03,0,0,0,0,0,0,0,0,,0,,,,,,
23263,88232,03,0,0,0,0,0,0,0,0,,0,,,,,,
23264,88233,03,0,0,0,0,0,0,0,0,,0,,,,,,
23265,88234,03,0,0,0,0,0,0,0,0,,0,,,,,,
23266,88235,03,0,0,0,0,0,0,0,0,,0,,,,,,
23267,88236,03,0,0,0,0,0,0,0,0,,0,,,,,,
23268,88237,03,0,0,0,0,0,0,0,0,,0,,,,,,
23269,88238,03,0,0,0,0,0,0,0,0,,0,,,,,,
23270,88250,03,0,0,0,0,0,0,0,0,,0,,,,,,
23271,88251,03,0,0,0,0,0,0,0,0,,0,,,,,,
23272,88252,03,0,0,0,0,0,0,0,0,,0,,,,,,
23273,88253,03,0,0,0,0,0,0,0,0,,0,,,,,,
23274,88254,03,0,0,0,0,0,0,0,0,,0,,,,,,
23275,88255,03,0,0,0,0,0,0,0,0,,0,,,,,,
23276,88256,03,0,0,0,0,0,0,0,0,,0,,,,,,
23277,88257,03,0,0,0,0,0,0,0,0,,0,,,,,,
23278,88258,03,0,0,0,0,0,0,0,0,,0,,,,,,
23279,88700,03,0,0,0,0,0,0,0,0,,0,,,,,,
23280,88701,03,0,0,0,0,0,0,0,0,,0,,,,,,
23281,88800,03,0,0,0,0,0,0,0,0,,0,,,,,,
23282,88801,03,0,0,0,0,0,0,0,0,,0,,,,,,
23283,88802,03,0,0,0,0,0,0,0,0,,0,,,,,,
23284,88803,03,0,0,0,0,0,0,0,0,,0,,,,,,
23285,88804,03,0,0,0,0,0,0,0,0,,0,,,,,,
23286,88805,03,0,0,0,0,0,0,0,0,,0,,,,,,
23287,88806,03,0,0,0,0,0,0,0,0,,0,,,,,,
23288,88807,03,0,0,0,0,0,0,0,0,,0,,,,,,
23289,88808,03,0,0,0,0,0,0,0,0,,0,,,,,,
23290,88809,03,0,0,0,0,0,0,0,0,,0,,,,,,
23291,88810,03,0,0,0,0,0,0,0,0,,0,,,,,,
23292,88811,03,0,0,0,0,0,0,0,0,,0,,,,,,
23293,88813,03,0,0,0,0,0,0,0,0,,0,,,,,,
23294,88814,03,0,0,0,0,0,0,0,0,,0,,,,,,
23295,88815,03,0,0,0,0,0,0,0,0,,0,,,,,,
23296,88816,03,0,0,0,0,0,0,0,0,,0,,,,,,
23297,88817,03,0,0,0,0,0,0,0,0,,0,,,,,,
23298,88818,03,0,0,0,0,0,0,0,0,,0,,,,,,
23299,88819,03,0,0,0,0,0,0,0,0,,0,,,,,,
23300,88820,03,0,0,0,0,0,0,0,0,,0,,,,,,
23301,88821,03,0,0,0,0,0,0,0,0,,0,,,,,,
23302,88822,03,0,0,0,0,0,0,0,0,,0,,,,,,
23303,88823,03,0,0,0,0,0,0,0,0,,0,,,,,,
23304,88824,03,0,0,0,0,0,0,0,0,,0,,,,,,
23305,88825,03,0,0,0,0,0,0,0,0,,0,,,,,,
23306,88826,03,0,0,0,0,0,0,0,0,,0,,,,,,
23307,88827,03,0,0,0,0,0,0,0,0,,0,,,,,,
23308,88828,03,0,0,0,0,0,0,0,0,,0,,,,,,
23309,88829,03,0,0,0,0,0,0,0,0,,0,,,,,,
23310,88830,03,0,0,0,0,0,0,0,0,,0,,,,,,
23311,88835,03,0,0,0,0,0,0,0,0,,0,,,,,,
23312,88836,03,0,0,0,0,0,0,0,0,,0,,,,,,
23313,88837,03,0,0,0,0,0,0,0,0,,0,,,,,,
23314,88838,03,0,0,0,0,0,0,0,0,,0,,,,,,
23315,88839,03,0,0,0,0,0,0,0,0,,0,,,,,,
23316,88840,03,0,0,0,0,0,0,0,0,,0,,,,,,
23317,88841,03,0,0,0,0,0,0,0,0,,0,,,,,,
23318,88842,03,0,0,0,0,0,0,0,0,,0,,,,,,
23319,88843,03,0,0,0,0,0,0,0,0,,0,,,,,,
23320,88844,03,0,0,0,0,0,0,0,0,,0,,,,,,
23321,88845,03,0,0,0,0,0,0,0,0,,0,,,,,,
23322,88846,03,0,0,0,0,0,0,0,0,,0,,,,,,
23323,88847,03,0,0,0,0,0,0,0,0,,0,,,,,,
23324,88848,03,0,0,0,0,0,0,0,0,,0,,,,,,
23325,88849,03,0,0,0,0,0,0,0,0,,0,,,,,,
23326,88850,03,0,0,0,0,0,0,0,0,,0,,,,,,
23327,88851,03,0,0,0,0,0,0,0,0,,0,,,,,,
23328,88852,03,0,0,0,0,0,0,0,0,,0,,,,,,
23329,88855,03,0,0,0,0,0,0,0,0,,0,,,,,,
23330,88856,03,0,0,0,0,0,0,0,0,,0,,,,,,
23331,88857,03,0,0,0,0,0,0,0,0,,0,,,,,,
23332,88858,03,0,0,0,0,0,0,0,0,,0,,,,,,
23333,88859,03,0,0,0,0,0,0,0,0,,0,,,,,,
23334,88860,03,0,0,0,0,0,0,0,0,,0,,,,,,
23335,88861,03,0,0,0,0,0,0,0,0,,0,,,,,,
23336,88862,03,0,0,0,0,0,0,0,0,,0,,,,,,
23337,88863,03,0,0,0,0,0,0,0,0,,0,,,,,,
23338,88864,03,0,0,0,0,0,0,0,0,,0,,,,,,
23339,88865,03,0,0,0,0,0,0,0,0,,0,,,,,,
23340,88866,03,0,0,0,0,0,0,0,0,,0,,,,,,
23341,88867,03,0,0,0,0,0,0,0,0,,0,,,,,,
23342,88868,03,0,0,0,0,0,0,0,0,,0,,,,,,
23343,88869,03,0,0,0,0,0,0,0,0,,0,,,,,,
23344,88870,03,0,0,0,0,0,0,0,0,,0,,,,,,
23345,88871,03,0,0,0,0,0,0,0,0,,0,,,,,,
23346,88872,03,0,0,0,0,0,0,0,0,,0,,,,,,
23347,88873,03,0,0,0,0,0,0,0,0,,0,,,,,,
23348,88874,03,0,0,0,0,0,0,0,0,,0,,,,,,
23349,88875,03,0,0,0,0,0,0,0,0,,0,,,,,,
23350,88876,03,0,0,0,0,0,0,0,0,,0,,,,,,
23351,88901,03,0,0,0,0,0,0,0,0,,0,,,,,,
23352,88903,03,0,0,0,0,0,0,0,0,,0,,,,,,
23353,88905,03,0,0,0,0,0,0,0,0,,0,,,,,,
23354,88906,03,0,0,0,0,0,0,0,0,,0,,,,,,
23355,88908,03,0,0,0,0,0,0,0,0,,0,,,,,,
23356,88910,03,0,0,0,0,0,0,0,0,,0,,,,,,
23357,88912,03,0,0,0,0,0,0,0,0,,0,,,,,,
23358,88914,03,0,0,0,0,0,0,0,0,,0,,,,,,
23359,88915,03,0,0,0,0,0,0,0,0,,0,,,,,,
23360,88916,03,0,0,0,0,0,0,0,0,,0,,,,,,
23361,88917,03,0,0,0,0,0,0,0,0,,0,,,,,,
23362,88918,03,0,0,0,0,0,0,0,0,,0,,,,,,
23363,88920,03,0,0,0,0,0,0,0,0,,0,,,,,,
23364,88922,03,0,0,0,0,0,0,0,0,,0,,,,,,
23365,88924,03,0,0,0,0,0,0,0,0,,0,,,,,,
23366,88925,03,0,0,0,0,0,0,0,0,,0,,,,,,
23367,88926,03,0,0,0,0,0,0,0,0,,0,,,,,,
23368,88928,03,0,0,0,0,0,0,0,0,,0,,,,,,
23369,88930,03,0,0,0,0,0,0,0,0,,0,,,,,,
23370,88932,03,0,0,0,0,0,0,0,0,,0,,,,,,
23371,88936,03,0,0,0,0,0,0,0,0,,0,,,,,,
23372,88938,03,0,0,0,0,0,0,0,0,,0,,,,,,
23373,88944,03,0,0,0,0,0,0,0,0,,0,,,,,,
23374,88946,03,0,0,0,0,0,0,0,0,,0,,,,,,
23375,88948,03,0,0,0,0,0,0,0,0,,0,,,,,,
23376,89003,03,0,0,0,0,0,0,0,0,,0,,,,,,
23377,89005,03,0,0,0,0,0,0,0,0,,0,,,,,,
23378,89007,03,0,0,0,0,0,0,0,0,,0,,,,,,
23379,89009,03,0,0,0,0,0,0,0,0,,0,,,,,,
23380,89202,03,0,0,0,0,0,0,0,0,,0,,,,,,
23381,89204,03,0,0,0,0,0,0,0,0,,0,,,,,,
23382,89206,03,0,0,0,0,0,0,0,0,,0,,,,,,
23383,89208,03,0,0,0,0,0,0,0,0,,0,,,,,,
23384,89210,03,0,0,0,0,0,0,0,0,,0,,,,,,
23385,89212,03,0,0,0,0,0,0,0,0,,0,,,,,,
23386,89214,03,0,0,0,0,0,0,0,0,,0,,,,,,
23387,89216,03,0,0,0,0,0,0,0,0,,0,,,,,,
23388,89220,03,0,0,0,0,0,0,0,0,,0,,,,,,
23389,89222,03,0,0,0,0,0,0,0,0,,0,,,,,,
23390,89224,03,0,0,0,0,0,0,0,0,,0,,,,,,
23391,89226,03,0,0,0,0,0,0,0,0,,0,,,,,,
23392,89228,03,0,0,0,0,0,0,0,0,,0,,,,,,
23393,89230,03,0,0,0,0,0,0,0,0,,0,,,,,,
23394,89232,03,0,0,0,0,0,0,0,0,,0,,,,,,
23395,89234,03,0,0,0,0,0,0,0,0,,0,,,,,,
23396,89236,03,0,0,0,0,0,0,0,0,,0,,,,,,
23397,89237,03,0,0,0,0,0,0,0,0,,0,,,,,,
23398,89238,03,0,0,0,0,0,0,0,0,,0,,,,,,
23399,89239,03,0,0,0,0,0,0,0,0,,0,,,,,,
23400,89240,03,0,0,0,0,0,0,0,0,,0,,,,,,
23401,89242,03,0,0,0,0,0,0,0,0,,0,,,,,,
23402,89244,03,0,0,0,0,0,0,0,0,,0,,,,,,
23403,89246,03,0,0,0,0,0,0,0,0,,0,,,,,,
23404,89248,03,0,0,0,0,0,0,0,0,,0,,,,,,
23405,89260,03,0,0,0,0,0,0,0,0,,0,,,,,,
23406,89261,03,0,0,0,0,0,0,0,0,,0,,,,,,
23407,89262,03,0,0,0,0,0,0,0,0,,0,,,,,,
23408,89263,03,0,0,0,0,0,0,0,0,,0,,,,,,
23409,89264,03,0,0,0,0,0,0,0,0,,0,,,,,,
23410,89265,03,0,0,0,0,0,0,0,0,,0,,,,,,
23411,89266,03,0,0,0,0,0,0,0,0,,0,,,,,,
23412,89267,03,0,0,0,0,0,0,0,0,,0,,,,,,
23413,89268,03,0,0,0,0,0,0,0,0,,0,,,,,,
23414,89269,03,0,0,0,0,0,0,0,0,,0,,,,,,
23415,89270,03,0,0,0,0,0,0,0,0,,0,,,,,,
23416,89271,03,0,0,0,0,0,0,0,0,,0,,,,,,
23417,89280,03,0,0,0,0,0,0,0,0,,0,,,,,,
23418,89281,03,0,0,0,0,0,0,0,0,,0,,,,,,
23419,89282,03,0,0,0,0,0,0,0,0,,0,,,,,,
23420,89283,03,0,0,0,0,0,0,0,0,,0,,,,,,
23421,89284,03,0,0,0,0,0,0,0,0,,0,,,,,,
23422,89285,03,0,0,0,0,0,0,0,0,,0,,,,,,
23423,89286,03,0,0,0,0,0,0,0,0,,0,,,,,,
23424,89287,03,0,0,0,0,0,0,0,0,,0,,,,,,
23425,89288,03,0,0,0,0,0,0,0,0,,0,,,,,,
23426,89289,03,0,0,0,0,0,0,0,0,,0,,,,,,
23427,89299,03,0,0,0,0,0,0,0,0,,0,,,,,,
23428,89300,03,0,0,0,0,0,0,0,0,,0,,,,,,
23429,89301,03,0,0,0,0,0,0,0,0,,0,,,,,,
23430,89302,03,0,0,0,0,0,0,0,0,,0,,,,,,
23431,89303,03,0,0,0,0,0,0,0,0,,0,,,,,,
23432,89304,03,0,0,0,0,0,0,0,0,,0,,,,,,
23433,89305,03,0,0,0,0,0,0,0,0,,0,,,,,,
23434,89306,03,0,0,0,0,0,0,0,0,,0,,,,,,
23435,89307,03,0,0,0,0,0,0,0,0,,0,,,,,,
23436,89308,03,0,0,0,0,0,0,0,0,,0,,,,,,
23437,89309,03,0,0,0,0,0,0,0,0,,0,,,,,,
23438,89320,03,0,0,0,0,0,0,0,0,,0,,,,,,
23439,89321,03,0,0,0,0,0,0,0,0,,0,,,,,,
23440,89322,03,0,0,0,0,0,0,0,0,,0,,,,,,
23441,89323,03,0,0,0,0,0,0,0,0,,0,,,,,,
23442,89324,03,0,0,0,0,0,0,0,0,,0,,,,,,
23443,89325,03,0,0,0,0,0,0,0,0,,0,,,,,,
23444,89326,03,0,0,0,0,0,0,0,0,,0,,,,,,
23445,89330,03,0,0,0,0,0,0,0,0,,0,,,,,,
23446,89331,03,0,0,0,0,0,0,0,0,,0,,,,,,
23447,89332,03,0,0,0,0,0,0,0,0,,0,,,,,,
23448,89334,03,0,0,0,0,0,0,0,0,,0,,,,,,
23449,89335,03,0,0,0,0,0,0,0,0,,0,,,,,,
23450,89336,03,0,0,0,0,0,0,0,0,,0,,,,,,
23451,89337,03,0,0,0,0,0,0,0,0,,0,,,,,,
23452,89350,03,0,0,0,0,0,0,0,0,,0,,,,,,
23453,89351,03,0,0,0,0,0,0,0,0,,0,,,,,,
23454,89352,03,0,0,0,0,0,0,0,0,,0,,,,,,
23455,89353,03,0,0,0,0,0,0,0,0,,0,,,,,,
23456,89354,03,0,0,0,0,0,0,0,0,,0,,,,,,
23457,89360,03,0,0,0,0,0,0,0,0,,0,,,,,,
23458,89361,03,0,0,0,0,0,0,0,0,,0,,,,,,
23459,89362,03,0,0,0,0,0,0,0,0,,0,,,,,,
23460,89363,03,0,0,0,0,0,0,0,0,,0,,,,,,
23461,89364,03,0,0,0,0,0,0,0,0,,0,,,,,,
23462,89450,03,0,0,0,0,0,0,0,0,,0,,,,,,
23463,89451,03,0,0,0,0,0,0,0,0,,0,,,,,,
23464,89452,03,0,0,0,0,0,0,0,0,,0,,,,,,
23465,89500,03,0,0,0,0,0,0,0,0,,0,,,,,,
23466,89505,03,0,0,0,0,0,0,0,0,,0,,,,,,
23467,89520,03,0,0,0,0,0,0,0,0,,0,,,,,,
23468,89521,03,0,0,0,0,0,0,0,0,,0,,,,,,
23469,89523,03,0,0,0,0,0,0,0,0,,0,,,,,,
23470,89524,03,0,0,0,0,0,0,0,0,,0,,,,,,
23471,89525,03,0,0,0,0,0,0,0,0,,0,,,,,,
23472,89527,03,0,0,0,0,0,0,0,0,,0,,,,,,
23473,89528,03,0,0,0,0,0,0,0,0,,0,,,,,,
23474,89529,03,0,0,0,0,0,0,0,0,,0,,,,,,
23475,89531,03,0,0,0,0,0,0,0,0,,0,,,,,,
23476,89532,03,0,0,0,0,0,0,0,0,,0,,,,,,
23477,89533,03,0,0,0,0,0,0,0,0,,0,,,,,,
23478,89550,03,0,0,0,0,0,0,0,0,,0,,,,,,
23479,89551,03,0,0,0,0,0,0,0,0,,0,,,,,,
23480,89552,03,0,0,0,0,0,0,0,0,,0,,,,,,
23481,89553,03,0,0,0,0,0,0,0,0,,0,,,,,,
23482,89555,03,0,0,0,0,0,0,0,0,,0,,,,,,
23483,89556,03,0,0,0,0,0,0,0,0,,0,,,,,,
23484,89557,03,0,0,0,0,0,0,0,0,,0,,,,,,
23485,89558,03,0,0,0,0,0,0,0,0,,0,,,,,,
23486,89560,03,0,0,0,0,0,0,0,0,,0,,,,,,
23487,89561,03,0,0,0,0,0,0,0,0,,0,,,,,,
23488,89562,03,0,0,0,0,0,0,0,0,,0,,,,,,
23489,89563,03,0,0,0,0,0,0,0,0,,0,,,,,,
23490,89570,03,0,0,0,0,0,0,0,0,,0,,,,,,
23491,89571,03,0,0,0,0,0,0,0,0,,0,,,,,,
23492,89572,03,0,0,0,0,0,0,0,0,,0,,,,,,
23493,89573,03,0,0,0,0,0,0,0,0,,0,,,,,,
23494,89575,03,0,0,0,0,0,0,0,0,,0,,,,,,
23495,89576,03,0,0,0,0,0,0,0,0,,0,,,,,,
23496,89577,03,0,0,0,0,0,0,0,0,,0,,,,,,
23497,89578,03,0,0,0,0,0,0,0,0,,0,,,,,,
23498,89580,03,0,0,0,0,0,0,0,0,,0,,,,,,
23499,89581,03,0,0,0,0,0,0,0,0,,0,,,,,,
23500,89582,03,0,0,0,0,0,0,0,0,,0,,,,,,
23501,89583,03,0,0,0,0,0,0,0,0,,0,,,,,,
23502,89600,03,0,0,0,0,0,0,0,0,,0,,,,,,
23503,89601,03,0,0,0,0,0,0,0,0,,0,,,,,,
23504,89602,03,0,0,0,0,0,0,0,0,,0,,,,,,
23505,89603,03,0,0,0,0,0,0,0,0,,0,,,,,,
23506,89604,03,0,0,0,0,0,0,0,0,,0,,,,,,
23507,89605,03,0,0,0,0,0,0,0,0,,0,,,,,,
23508,89606,03,0,0,0,0,0,0,0,0,,0,,,,,,
23509,89607,03,0,0,0,0,0,0,0,0,,0,,,,,,
23510,89608,03,0,0,0,0,0,0,0,0,,0,,,,,,
23511,89609,03,0,0,0,0,0,0,0,0,,0,,,,,,
23512,89610,03,0,0,0,0,0,0,0,0,,0,,,,,,
23513,89611,03,0,0,0,0,0,0,0,0,,0,,,,,,
23514,89612,03,0,0,0,0,0,0,0,0,,0,,,,,,
23515,89613,03,0,0,0,0,0,0,0,0,,0,,,,,,
23516,89614,03,0,0,0,0,0,0,0,0,,0,,,,,,
23517,89620,03,0,0,0,0,0,0,0,0,,0,,,,,,
23518,89621,03,0,0,0,0,0,0,0,0,,0,,,,,,
23519,89622,03,0,0,0,0,0,0,0,0,,0,,,,,,
23520,89623,03,0,0,0,0,0,0,0,0,,0,,,,,,
23521,89624,03,0,0,0,0,0,0,0,0,,0,,,,,,
23522,89625,03,0,0,0,0,0,0,0,0,,0,,,,,,
23523,89626,03,0,0,0,0,0,0,0,0,,0,,,,,,
23524,89627,03,0,0,0,0,0,0,0,0,,0,,,,,,
23525,89640,03,0,0,0,0,0,0,0,0,,0,,,,,,
23526,89641,03,0,0,0,0,0,0,0,0,,0,,,,,,
23527,89642,03,0,0,0,0,0,0,0,0,,0,,,,,,
23528,89643,03,0,0,0,0,0,0,0,0,,0,,,,,,
23529,89644,03,0,0,0,0,0,0,0,0,,0,,,,,,
23530,89645,03,0,0,0,0,0,0,0,0,,0,,,,,,
23531,89646,03,0,0,0,0,0,0,0,0,,0,,,,,,
23532,89647,03,0,0,0,0,0,0,0,0,,0,,,,,,
23533,89648,03,0,0,0,0,0,0,0,0,,0,,,,,,
23534,89649,03,0,0,0,0,0,0,0,0,,0,,,,,,
23535,89650,03,0,0,0,0,0,0,0,0,,0,,,,,,
23536,89651,03,0,0,0,0,0,0,0,0,,0,,,,,,
23537,89652,03,0,0,0,0,0,0,0,0,,0,,,,,,
23538,89653,03,0,0,0,0,0,0,0,0,,0,,,,,,
23539,89654,03,0,0,0,0,0,0,0,0,,0,,,,,,
23540,90002,03,0,0,0,0,0,0,0,0,,0,,,,,,
23541,90003,03,0,0,0,0,0,0,0,0,,0,,,,,,
23542,90005,03,0,0,0,0,0,0,0,0,,0,,,,,,
23543,90006,03,0,0,0,0,0,0,0,0,,0,,,,,,
23544,90032,03,0,0,0,0,0,0,0,0,,0,,,,,,
23545,9006720283,03,0,0,0,0,0,0,0,0,,0,,,,,,
23546,9010031015,03,0,0,0,0,0,0,0,0,,0,,,,,,
23547,9010031031,03,0,0,0,0,0,0,0,0,,0,,,,,,
23548,901072100B,03,0,0,0,0,0,0,0,0,,0,,,,,,
23549,9011030730,03,0,0,0,0,0,0,0,0,,0,,,,,,
23550,9011549200,03,0,0,0,0,0,0,0,0,,0,,,,,,
23551,9014727290,03,0,0,0,0,0,0,0,0,,0,,,,,,
23552,9031142800,03,0,0,0,0,0,0,0,0,,0,,,,,,
23553,9095204347,03,0,0,0,0,0,0,0,0,,0,,,,,,
23554,91001,03,0,0,0,0,0,0,0,0,,0,,,,,,
23555,91002,03,0,0,0,0,0,0,0,0,,0,,,,,,
23556,91003,03,0,0,0,0,0,0,0,0,,0,,,,,,
23557,91004,03,0,0,0,0,0,0,0,0,,0,,,,,,
23558,91005,03,0,0,0,0,0,0,0,0,,0,,,,,,
23559,91006,03,0,0,0,0,0,0,0,0,,0,,,,,,
23560,91007,03,0,0,0,0,0,0,0,0,,0,,,,,,
23561,91008,03,0,0,0,0,0,0,0,0,,0,,,,,,
23562,91009,03,0,0,0,0,0,0,0,0,,0,,,,,,
23563,91010,03,0,0,0,0,0,0,0,0,,0,,,,,,
23564,91011,03,0,0,0,0,0,0,0,0,,0,,,,,,
23565,91012,03,0,0,0,0,0,0,0,0,,0,,,,,,
23566,91013,03,0,0,0,0,0,0,0,0,,0,,,,,,
23567,91014,03,0,0,0,0,0,0,0,0,,0,,,,,,
23568,91021,03,0,0,0,0,0,0,0,0,,0,,,,,,
23569,91022,03,0,0,0,0,0,0,0,0,,0,,,,,,
23570,91023,03,0,0,0,0,0,0,0,0,,0,,,,,,
23571,91024,03,0,0,0,0,0,0,0,0,,0,,,,,,
23572,91025,03,0,0,0,0,0,0,0,0,,0,,,,,,
23573,91026,03,0,0,0,0,0,0,0,0,,0,,,,,,
23574,91027,03,0,0,0,0,0,0,0,0,,0,,,,,,
23575,91028,03,0,0,0,0,0,0,0,0,,0,,,,,,
23576,91029,03,0,0,0,0,0,0,0,0,,0,,,,,,
23577,91030,03,0,0,0,0,0,0,0,0,,0,,,,,,
23578,91031,03,0,0,0,0,0,0,0,0,,0,,,,,,
23579,91032,03,0,0,0,0,0,0,0,0,,0,,,,,,
23580,91033,03,0,0,0,0,0,0,0,0,,0,,,,,,
23581,91034,03,0,0,0,0,0,0,0,0,,0,,,,,,
23582,91039,03,0,0,0,0,0,0,0,0,,0,,,,,,
23583,91051,03,0,0,0,0,0,0,0,0,,0,,,,,,
23584,91052,03,0,0,0,0,0,0,0,0,,0,,,,,,
23585,91053,03,0,0,0,0,0,0,0,0,,0,,,,,,
23586,91054,03,0,0,0,0,0,0,0,0,,0,,,,,,
23587,91055,03,0,0,0,0,0,0,0,0,,0,,,,,,
23588,91056,03,0,0,0,0,0,0,0,0,,0,,,,,,
23589,91057,03,0,0,0,0,0,0,0,0,,0,,,,,,
23590,91058,03,0,0,0,0,0,0,0,0,,0,,,,,,
23591,91059,03,0,0,0,0,0,0,0,0,,0,,,,,,
23592,91060,03,0,0,0,0,0,0,0,0,,0,,,,,,
23593,91061,03,0,0,0,0,0,0,0,0,,0,,,,,,
23594,91062,03,0,0,0,0,0,0,0,0,,0,,,,,,
23595,91063,03,0,0,0,0,0,0,0,0,,0,,,,,,
23596,91064,03,0,0,0,0,0,0,0,0,,0,,,,,,
23597,91081,03,0,0,0,0,0,0,0,0,,0,,,,,,
23598,91082,03,0,0,0,0,0,0,0,0,,0,,,,,,
23599,91083,03,0,0,0,0,0,0,0,0,,0,,,,,,
23600,91084,03,0,0,0,0,0,0,0,0,,0,,,,,,
23601,91085,03,0,0,0,0,0,0,0,0,,0,,,,,,
23602,91086,03,0,0,0,0,0,0,0,0,,0,,,,,,
23603,91087,03,0,0,0,0,0,0,0,0,,0,,,,,,
23604,91088,03,0,0,0,0,0,0,0,0,,0,,,,,,
23605,91089,03,0,0,0,0,0,0,0,0,,0,,,,,,
23606,91090,03,0,0,0,0,0,0,0,0,,0,,,,,,
23607,91091,03,0,0,0,0,0,0,0,0,,0,,,,,,
23608,91092,03,0,0,0,0,0,0,0,0,,0,,,,,,
23609,91093,03,0,0,0,0,0,0,0,0,,0,,,,,,
23610,91094,03,0,0,0,0,0,0,0,0,,0,,,,,,
23611,91103,03,0,0,0,0,0,0,0,0,,0,,,,,,
23612,91104,03,0,0,0,0,0,0,0,0,,0,,,,,,
23613,91303,03,0,0,0,0,0,0,0,0,,0,,,,,,
23614,91304,03,0,0,0,0,0,0,0,0,,0,,,,,,
23615,92001,03,0,0,0,0,0,0,0,0,,0,,,,,,
23616,92002,03,0,0,0,0,0,0,0,0,,0,,,,,,
23617,92003,03,0,0,0,0,0,0,0,0,,0,,,,,,
23618,92004,03,0,0,0,0,0,0,0,0,,0,,,,,,
23619,92005,03,0,0,0,0,0,0,0,0,,0,,,,,,
