"ORDEARTI,N,6,0","CODIARTI,C,10","CODIGRAR,C,4","DESCARTI,C,70","UNMEARTI,C,3","ENVAARTI,C,5","UNENARTI,N,5,0","CODIIMP1,C,2","CODIIMP2,C,2","CODIDECA,C,2","CODIDEOP,C,2","ISTKARTI,C,1","IMOVARTI,C,1","CODIESPE,C,2","DECAARTI,N,5,2","REFIARTI,N,6,2","FLETARTI,N,6,2","MARGARTI,N,6,2","COEFARTI,N,8,4","POR1DEOP,N,5,2","POR2DEOP,N,5,2","POR3DEOP,N,5,2","POR4DEOP,N,5,2","POR5DEOP,N,5,2","POR6DEOP,N,5,2","POR7DEOP,N,5,2","CODIPROV,C,3","NUMEMODE,C,10","NPROARTI,C,15","CODIIMP3,C,2","FRANARTI,C,1","PREFARTI,C,4","BASIARTI,C,8","SUF1ARTI,C,2","SUF2ARTI,C,3","PARTARTI,C,22","BAINARTI,C,8","TIPOARTI,C,1","RECAARTI,N,8,2","COMIARTI,N,5,2","NUMECUEN,C,6","ACTIARTI,C,1","PROVARTI,C,5","FEACARTI,D","OBSOARTI,C,1","COB1ARTI,C,30","COB2ARTI,C,30","COBAARTI,C,30","EMERARTI,C,40","HORAARTI,C,6","ULMOARTI,D","CODIMARC,C,3","FEBAARTI,D","SIREARTI,C,1","REEMARTI,C,21","NUMELIST,C,2","CLASARTI,C,3","GRUPARTI,C,1","INDIARTI,L","CODIDESE,C,4","PRECARTI,N,15,2","COPRARTI,C,20","FEALARTI,D","CODIDESC,C,2","MODEARTI,C,12","MARCARTI,C,10","ORIGARTI,C,10","DESPARTI,C,20","FEDEARTI,D","COPRATI,C,10","CODICATE,C,4","IMAGARTI,C,120","LOTEARTI,C,1"
0,633037,0031,PINZA PORTA ELECTRODOS 300A WAH3008 INGCO,1,1,1,01,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6925582137798,,,,,,A,790,,,,,,,12:34:,01/06/2025,051,,,,,,,,,,WAH3008,,,,,,,,,0088,F:\TEKNO\IMAGENES\INGCO\633037-PINZA PORTA ELECTRODO 300A WAH3008.PNG,
9974,633038,0031,PINZA PORTA ELECTRODOS 500A WAH5008 INGCO,1,1,1,01,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6925582121643,,,,,,A,790,,,,,,,12:35:,01/06/2025,051,,,,,,,,,,WAH5008,,,,,,,,,0088,F:\TEKNO\IMAGENES\INGCO\633038-PINZA PORTA ELECTRODO 500A WAH5008.PNG,
9801,633039,0031,PINZA PORTA ELECTRODOS 800A WAH8008 INGCO,1,1,1,01,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6925582123647,,,,,,A,790,,,,,,,12:37:,01/06/2025,051,,,,,,,,,,WAH8008,,,,,,,,,0088,F:\TEKNO\IMAGENES\INGCO\633039-PINZA PORTA ELECTRODO 800A WAH8008.PNG,
9802,633040,0031,"ESCUADRA MAGNETICA 3"" AMWH25031 INGCO",1,1,1,01,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6925582138436,,,,,,A,790,,,,,,,12:20:,09/07/2025,051,,,,,,,,,,AMWH25031,,,,,,,,,0051,F:\TEKNO\IMAGENES\INGCO\633040-ESCUADRA MAGNETICA 76MM AMWH25031.PNG,
9803,633041,0031,"ESCUADRA MAGNETICA 4"" AMWH50041 INGCO",1,1,1,01,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6925582138429,,,,,,A,790,,,,,,,12:20:,09/07/2025,051,,,,,,,,,,AMWH50041,,,,,,,,,0051,F:\TEKNO\IMAGENES\INGCO\633041-ESCUADRA MAGNETICA 101MM AMWH50041.PNG,
9804,633042,0031,"ESCUADRA MAGNETICA 5"" AMWH75051 INGCO",1,1,1,01,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6925582138412,,,,,,A,790,,,,,,,12:21:,09/07/2025,051,,,,,,,,,,AMWH75051,,,,,,,,,0051,F:\TEKNO\IMAGENES\INGCO\633042-ESCUADRA MAGNETICA 127MM AMWH75051.PNG,
9805,633043,0031,KIT 5PZS P/COMPRESOR AKT0053-1 INGCO,1,1,1,04,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6941640149152,,,,,,A,790,,,,,,,12:48:,01/06/2025,051,,,,,,,,,,AKT0053-1,,,,,,,,,0121,F:\TEKNO\IMAGENES\INGCO\633043-KIT 5PZS P. COMPRESOR AKT0053-1.PNG,
9806,633044,0031,PISTOLA P/ PINTAR 400CC ASG4041 INGCO,1,1,1,04,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6928073603246,,,,,,A,790,02/10/2025,,,,,,12:51:,01/06/2025,051,,,,,,,,,,ASG4041,,,,,,,,,0121,F:\TEKNO\IMAGENES\INGCO\633044-PISTOLA DE PINTAR 400CC ASG4041.PNG,
9807,633045,0031,PISTOLA P/ PINTAR 1000CC ASG3105 INGCO,1,1,1,04,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6925582117301,,,,,,A,790,,,,,,,12:52:,01/06/2025,051,,,,,,,,,,ASG3105,,,,,,,,,0121,F:\TEKNO\IMAGENES\INGCO\633045-PISTOLA DE PINTAR 1000CC ASG3105.PNG,
9808,633046,0031,PISTOLA P/ PINTAR 600CC ASG1061 INGCO,1,1,1,04,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6928073607206,,,,,,A,790,,,,,,,12:53:,01/06/2025,051,,,,,,,,,,ASG1061,,,,,,,,,0121,F:\TEKNO\IMAGENES\INGCO\633046-PISTOLA DE PINTAR 600CC ASG1061.PNG,
9809,633047,0031,PISTOLA P/ INFLAR NEUMAT. 8.5BAR ATG0601 INGCO,1,1,1,04,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6928073678008,,,,,,A,790,,,,,,,12:55:,01/06/2025,051,,,,,,,,,,ATG0601,,,,,,,,,0121,F:\TEKNO\IMAGENES\INGCO\633047-PISTOLA INFLA NEUMATICOS ATG0601.PNG,
9810,633048,0031,BROCA SDS PLUS 6X110MM DBH1210601 INGCO,1,1,1,01,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6928073660997,,,,,,A,790,,,,,,,10:53:,19/01/2026,051,,,,,,,,,,DBH1210601,,,,,,,,,0058,F:\TEKNO\IMAGENES\INGCO\633048-DBH1210601.PNG,
9811,633049,0031,BROCA SDS PLUS 8X110MM DBH1210801 INGCO,1,1,1,01,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6928073661017,,,,,,A,790,,,,,,,10:56:,19/01/2026,051,,,,,,,,,,DBH1210801,,,,,,,,,0058,F:\TEKNO\IMAGENES\INGCO\633049-DBH1210801.PNG,
9812,633050,0031,BROCA SDS PLUS 6X160MM DBH1210602 INGCO,1,1,1,01,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6925582108873,,,,,,A,790,,,,,,,10:54:,19/01/2026,051,,,,,,,,,,DBH1210602,,,,,,,,,0058,F:\TEKNO\IMAGENES\INGCO\633050-DBH1210602.PNG,
9813,633051,0031,BROCA SDS PLUS 8X160MM DBH1210802 INGCO,1,1,1,01,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6928073661154,,,,,,A,790,,,,,,,10:56:,19/01/2026,051,,,,,,,,,,DBH1210802,,,,,,,,,0058,F:\TEKNO\IMAGENES\INGCO\633051-DBH1210802.PNG,
9814,633052,0031,BROCA SDS PLUS 10X160MM DBH1211002 INGCO,1,1,1,01,,,,S,A,,,,,,,,,,,,,,790,,,,,,,,,6928073671283,,,,,,A,790,,,,,,,10:59:,19/01/2026,051,,,,,,,,,,DBH1211002,,,,,,,,,0058,F:\TEKNO\IMAGENES\INGCO\633052-DBH1211002.PNG,
